tag	DUMB42
seq_5677	0.92444
seq_5678	0.58445
seq_5679	0.94879
seq_5680	0.06449
seq_5681	0.91053
seq_5682	0.26516
seq_5683	0.15184
seq_5684	0.38169
seq_5685	0.24181
seq_5686	0.90975
seq_5687	0.53265
seq_5688	0.00137
seq_5689	0.41354
seq_5690	0.47474
seq_5691	0.13593
seq_5692	0.84566
seq_5693	0.76482
seq_5694	0.35213
seq_5695	0.92514
seq_5696	0.66927
seq_5697	0.31889
seq_5698	0.60497
seq_5699	0.33368
seq_5700	0.67689
seq_5701	0.40234
seq_5702	0.89022
seq_5703	0.36456
seq_5704	0.25079
seq_5705	0.44426
seq_5706	0.49028
seq_5707	0.60787
seq_5708	0.05951
seq_5709	0.92381
seq_5710	0.47446
seq_5711	0.70395
seq_5712	0.07321
seq_5713	0.97187
seq_5714	0.48124
seq_5715	0.30858
seq_5716	0.95787
seq_5717	0.96653
seq_5718	0.01919
seq_5719	0.46954
seq_5720	0.81799
seq_5721	0.80740
seq_5722	0.60761
seq_5723	0.62637
seq_5724	0.24442
seq_5725	0.96375
seq_5726	0.25324
seq_5727	0.43100
seq_5728	0.61233
seq_5729	0.67713
seq_5730	0.74662
seq_5731	0.23669
seq_5732	0.69004
seq_5733	0.76008
seq_5734	0.07441
seq_5735	0.21642
seq_5736	0.44311
seq_5737	0.40365
seq_5738	0.67498
seq_5739	0.41517
seq_5740	0.57144
seq_5741	0.79960
seq_5742	0.93302
seq_5743	0.93522
seq_5744	0.93574
seq_5745	0.94677
seq_5746	0.43111
seq_5747	0.85542
seq_5748	0.39499
seq_5749	0.94400
seq_5750	0.91463
seq_5751	0.73353
seq_5752	0.61682
seq_5753	0.43178
seq_5754	0.43336
seq_5755	0.33417
seq_5756	0.94564
seq_5757	0.74334
seq_5758	0.27480
seq_5759	0.67857
seq_5760	0.19726
seq_5761	0.76813
seq_5762	0.92805
seq_5763	0.57330
seq_5764	0.88689
seq_5765	0.18863
seq_5766	0.17066
seq_5767	0.77604
seq_5768	0.71874
seq_5769	0.66235
seq_5770	0.41364
seq_5771	0.61556
seq_5772	0.90978
seq_5773	0.92057
seq_5774	0.43754
seq_5775	0.20932
seq_5776	0.46624
seq_5777	0.59562
seq_5778	0.42834
seq_5779	0.91420
seq_5780	0.37826
seq_5781	0.21779
seq_5782	0.54008
seq_5783	0.16551
seq_5784	0.20199
seq_5785	0.35531
seq_5786	0.02194
seq_5787	0.07807
seq_5788	0.37846
seq_5789	0.02643
seq_5790	0.25969
seq_5791	0.26106
seq_5792	0.38430
seq_5793	0.18924
seq_5794	0.32665
seq_5795	0.87745
seq_5796	0.21386
seq_5797	0.74350
seq_5798	0.86625
seq_5799	0.94744
seq_5800	0.64208
seq_5801	0.46881
seq_5802	0.83282
seq_5803	0.02539
seq_5804	0.66955
seq_5805	0.63579
seq_5806	0.09203
seq_5807	0.93422
seq_5808	0.01145
seq_5809	0.45865
seq_5810	0.01779
seq_5811	0.55468
seq_5812	0.82778
seq_5813	0.87340
seq_5814	0.16041
seq_5815	0.17253
seq_5816	0.47970
seq_5817	0.52175
seq_5818	0.93590
seq_5819	0.22179
seq_5820	0.82017
seq_5821	0.29469
seq_5822	0.40686
seq_5823	0.39586
seq_5824	0.28585
seq_5825	0.13171
seq_5826	0.14061
seq_5827	0.74101
seq_5828	0.85160
seq_5829	0.71970
seq_5830	0.79739
seq_5831	0.40778
seq_5832	0.63102
seq_5833	0.67121
seq_5834	0.65739
seq_5835	0.11476
seq_5836	0.01717
seq_5837	0.06393
seq_5838	0.39323
seq_5839	0.49648
seq_5840	0.83037
seq_5841	0.40289
seq_5842	0.98673
seq_5843	0.27736
seq_5844	0.06211
seq_5845	0.57480
seq_5846	0.30834
seq_5847	0.65366
seq_5848	0.20837
seq_5849	0.24317
seq_5850	0.22746
seq_5851	0.87588
seq_5852	0.73127
seq_5853	0.35530
seq_5854	0.06130
seq_5855	0.44700
seq_5856	0.12281
seq_5857	0.87635
seq_5858	0.89349
seq_5859	0.72039
seq_5860	0.63623
seq_5861	0.64365
seq_5862	0.82679
seq_5863	0.44051
seq_5864	0.75849
seq_5865	0.84836
seq_5866	0.39244
seq_5867	0.02445
seq_5868	0.59772
seq_5869	0.02564
seq_5870	0.14180
seq_5871	0.16083
seq_5872	0.43218
seq_5873	0.87536
seq_5874	0.07257
seq_5875	0.57312
seq_5876	0.28970
seq_5877	0.11447
seq_5878	0.81365
seq_5879	0.26079
seq_5880	0.24707
seq_5881	0.54407
seq_5882	0.18838
seq_5883	0.46587
seq_5884	0.07250
seq_5885	0.21130
seq_5886	0.77028
seq_5887	0.45720
seq_5888	0.44824
seq_5889	0.74231
seq_5890	0.15963
seq_5891	0.77952
seq_5892	0.16103
seq_5893	0.45828
seq_5894	0.96695
seq_5895	0.12063
seq_5896	0.23619
seq_5897	0.18533
seq_5898	0.38924
seq_5899	0.65134
seq_5900	0.11104
seq_5901	0.55910
seq_5902	0.39543
seq_5903	0.02124
seq_5904	0.80845
seq_5905	0.18584
seq_5906	0.01917
seq_5907	0.91956
seq_5908	0.10453
seq_5909	0.82663
seq_5910	0.84792
seq_5911	0.55115
seq_5912	0.40551
seq_5913	0.69578
seq_5914	0.08252
seq_5915	0.37539
seq_5916	0.84490
seq_5917	0.89029
seq_5918	0.62896
seq_5919	0.97847
seq_5920	0.71693
seq_5921	0.89940
seq_5922	0.26779
seq_5923	0.48433
seq_5924	0.49385
seq_5925	0.87653
seq_5926	0.45978
seq_5927	0.19524
seq_5928	0.95194
seq_5929	0.74696
seq_5930	0.04348
seq_5931	0.78657
seq_5932	0.06158
seq_5933	0.63025
seq_5934	0.07117
seq_5935	0.88685
seq_5936	0.37697
seq_5937	0.92537
seq_5938	0.00222
seq_5939	0.91562
seq_5940	0.34202
seq_5941	0.70681
seq_5942	0.98181
seq_5943	0.41052
seq_5944	0.43913
seq_5945	0.13833
seq_5946	0.96955
seq_5947	0.28767
seq_5948	0.16825
seq_5949	0.85862
seq_5950	0.74879
seq_5951	0.31333
seq_5952	0.77234
seq_5953	0.57753
seq_5954	0.75713
seq_5955	0.62063
seq_5956	0.19915
seq_5957	0.21679
seq_5958	0.76744
seq_5959	0.94585
seq_5960	0.49108
seq_5961	0.68975
seq_5962	0.01191
seq_5963	0.13462
seq_5964	0.61011
seq_5965	0.28396
seq_5966	0.97065
seq_5967	0.81846
seq_5968	0.87906
seq_5969	0.24061
seq_5970	0.66700
seq_5971	0.81560
seq_5972	0.74891
seq_5973	0.14876
seq_5974	0.34043
seq_5975	0.88977
seq_5976	0.88697
seq_5977	0.67555
seq_5978	0.26785
seq_5979	0.60898
seq_5980	0.78334
seq_5981	0.95835
seq_5982	0.80801
seq_5983	0.78962
seq_5984	0.87701
seq_5985	0.15225
seq_5986	0.49358
seq_5987	0.60096
seq_5988	0.67126
seq_5989	0.75717
seq_5990	0.27373
seq_5991	0.23519
seq_5992	0.52014
seq_5993	0.23314
seq_5994	0.12036
seq_5995	0.31666
seq_5996	0.99278
seq_5997	0.83025
seq_5998	0.21505
seq_5999	0.09096
seq_6000	0.05335
seq_6001	0.85264
seq_6002	0.40522
seq_6003	0.23816
seq_6004	0.27013
seq_6005	0.61770
seq_6006	0.35943
seq_6007	0.22038
seq_6008	0.49822
seq_6009	0.24285
seq_6010	0.07479
seq_6011	0.83383
seq_6012	0.64104
seq_6013	0.40625
seq_6014	0.53584
seq_6015	0.03124
seq_6016	0.47331
seq_6017	0.60022
seq_6018	0.93290
seq_6019	0.46963
seq_6020	0.65465
seq_6021	0.96445
seq_6022	0.98026
seq_6023	0.38963
seq_6024	0.26610
seq_6025	0.36758
seq_6026	0.70164
seq_6027	0.36497
seq_6028	0.00795
seq_6029	0.52430
seq_6030	0.87909
seq_6031	0.05423
seq_6032	0.31259
seq_6033	0.30850
seq_6034	0.06665
seq_6035	0.71438
seq_6036	0.47284
seq_6037	0.38677
seq_6038	0.11022
seq_6039	0.49591
seq_6040	0.22245
seq_6041	0.94375
seq_6042	0.28586
seq_6043	0.08348
seq_6044	0.79229
seq_6045	0.13510
seq_6046	0.95461
seq_6047	0.26813
seq_6048	0.27148
seq_6049	0.63137
seq_6050	0.08053
seq_6051	0.73062
seq_6052	0.52151
seq_6053	0.79975
seq_6054	0.59386
seq_6055	0.74642
seq_6056	0.20155
seq_6057	0.03399
seq_6058	0.63554
seq_6059	0.71297
seq_6060	0.09093
seq_6061	0.66445
seq_6062	0.62870
seq_6063	0.06843
seq_6064	0.59607
seq_6065	0.16525
seq_6066	0.09514
seq_6067	0.02046
seq_6068	0.21885
seq_6069	0.67137
seq_6070	0.06241
seq_6071	0.95327
seq_6072	0.86231
seq_6073	0.17968
seq_6074	0.90178
seq_6075	0.92803
seq_6076	0.04012
seq_6077	0.34001
seq_6078	0.83286
seq_6079	0.68720
seq_6080	0.52359
seq_6081	0.62965
seq_6082	0.70067
seq_6083	0.91123
seq_6084	0.78604
seq_6085	0.36071
seq_6086	0.05476
seq_6087	0.83205
seq_6088	0.35193
seq_6089	0.58596
seq_6090	0.85231
seq_6091	0.79759
seq_6092	0.52644
seq_6093	0.95866
seq_6094	0.72930
seq_6095	0.04427
seq_6096	0.70748
seq_6097	0.44910
seq_6098	0.64257
seq_6099	0.03747
seq_6100	0.68364
seq_6101	0.31475
seq_6102	0.66735
seq_6103	0.06240
seq_6104	0.70484
seq_6105	0.74391
seq_6106	0.15879
seq_6107	0.48790
seq_6108	0.51480
seq_6109	0.60006
seq_6110	0.58408
seq_6111	0.94775
seq_6112	0.08051
seq_6113	0.63300
seq_6114	0.61689
seq_6115	0.85565
seq_6116	0.24994
seq_6117	0.18716
seq_6118	0.71872
seq_6119	0.39252
seq_6120	0.12627
seq_6121	0.12775
seq_6122	0.15617
seq_6123	0.20128
seq_6124	0.30264
seq_6125	0.06762
seq_6126	0.60777
seq_6127	0.58858
seq_6128	0.02679
seq_6129	0.26665
seq_6130	0.09535
seq_6131	0.14310
seq_6132	0.10580
seq_6133	0.69884
seq_6134	0.33816
seq_6135	0.84432
seq_6136	0.01257
seq_6137	0.36383
seq_6138	0.02683
seq_6139	0.17640
seq_6140	0.20590
seq_6141	0.55910
seq_6142	0.45486
seq_6143	0.26617
seq_6144	0.63962
seq_6145	0.08620
seq_6146	0.27698
seq_6147	0.57672
seq_6148	0.24910
seq_6149	0.51709
seq_6150	0.78640
seq_6151	0.05157
seq_6152	0.73996
seq_6153	0.64598
seq_6154	0.49243
seq_6155	0.88676
seq_6156	0.24444
seq_6157	0.08734
seq_6158	0.54156
seq_6159	0.17081
seq_6160	0.48216
seq_6161	0.36306
seq_6162	0.65810
seq_6163	0.30194
seq_6164	0.54722
seq_6165	0.20827
seq_6166	0.62516
seq_6167	0.33741
seq_6168	0.47101
seq_6169	0.84208
seq_6170	0.74711
seq_6171	0.17907
seq_6172	0.67854
seq_6173	0.93643
seq_6174	0.55832
seq_6175	0.51387
seq_6176	0.40062
seq_6177	0.35338
seq_6178	0.25624
seq_6179	0.59857
seq_6180	0.02826
seq_6181	0.17791
seq_6182	0.50049
seq_6183	0.01576
seq_6184	0.72571
seq_6185	0.43507
seq_6186	0.78412
seq_6187	0.47560
seq_6188	0.59535
seq_6189	0.26177
seq_6190	0.20630
seq_6191	0.88481
seq_6192	0.02484
seq_6193	0.46151
seq_6194	0.07073
seq_6195	0.87070
seq_6196	0.92931
seq_6197	0.20662
seq_6198	0.65827
seq_6199	0.04383
seq_6200	0.74185
seq_6201	0.79830
seq_6202	0.67090
seq_6203	0.74766
seq_6204	0.16328
seq_6205	0.48685
seq_6206	0.65276
seq_6207	0.38685
seq_6208	0.75689
seq_6209	0.86954
seq_6210	0.78373
seq_6211	0.76575
seq_6212	0.32999
seq_6213	0.61343
seq_6214	0.61054
seq_6215	0.50187
seq_6216	0.23988
seq_6217	0.29678
seq_6218	0.36982
seq_6219	0.67892
seq_6220	0.99688
seq_6221	0.21375
seq_6222	0.45883
seq_6223	0.46874
seq_6224	0.26845
seq_6225	0.97300
seq_6226	0.65963
seq_6227	0.88242
seq_6228	0.18181
seq_6229	0.56444
seq_6230	0.63354
seq_6231	0.25359
seq_6232	0.39071
seq_6233	0.63595
seq_6234	0.30944
seq_6235	0.73887
seq_6236	0.94400
seq_6237	0.20754
seq_6238	0.02250
seq_6239	0.79271
seq_6240	0.34985
seq_6241	0.15323
seq_6242	0.88495
seq_6243	0.39304
seq_6244	0.80427
seq_6245	0.37596
seq_6246	0.78982
seq_6247	0.02519
seq_6248	0.85861
seq_6249	0.20828
seq_6250	0.27102
seq_6251	0.18648
seq_6252	0.48817
seq_6253	0.16933
seq_6254	0.61463
seq_6255	0.66653
seq_6256	0.49883
seq_6257	0.63176
seq_6258	0.71965
seq_6259	0.10745
seq_6260	0.03845
seq_6261	0.23204
seq_6262	0.42022
seq_6263	0.17885
seq_6264	0.07183
seq_6265	0.53790
seq_6266	0.53779
seq_6267	0.84983
seq_6268	0.91947
seq_6269	0.91134
seq_6270	0.90619
seq_6271	0.20976
seq_6272	0.28217
seq_6273	0.19526
seq_6274	0.27345
seq_6275	0.89590
seq_6276	0.60194
seq_6277	0.34520
seq_6278	0.59042
seq_6279	0.22127
seq_6280	0.03996
seq_6281	0.32511
seq_6282	0.79534
seq_6283	0.77018
seq_6284	0.70056
seq_6285	0.56730
seq_6286	0.11886
seq_6287	0.02688
seq_6288	0.28467
seq_6289	0.60134
seq_6290	0.32165
seq_6291	0.83400
seq_6292	0.91217
seq_6293	0.26489
seq_6294	0.42722
seq_6295	0.05459
seq_6296	0.48055
seq_6297	0.59454
seq_6298	0.24012
seq_6299	0.79998
seq_6300	0.42734
seq_6301	0.98647
seq_6302	0.03102
seq_6303	0.83973
seq_6304	0.52779
seq_6305	0.19237
seq_6306	0.69597
seq_6307	0.16120
seq_6308	0.25560
seq_6309	0.72195
seq_6310	0.30471
seq_6311	0.71538
seq_6312	0.86688
seq_6313	0.08790
seq_6314	0.78632
seq_6315	0.98029
seq_6316	0.59408
seq_6317	0.98325
seq_6318	0.16399
seq_6319	0.56295
seq_6320	0.95708
seq_6321	0.68767
seq_6322	0.27655
seq_6323	0.82239
seq_6324	0.55115
seq_6325	0.66530
seq_6326	0.08755
seq_6327	0.40988
seq_6328	0.69795
seq_6329	0.91797
seq_6330	0.95726
seq_6331	0.55779
seq_6332	0.34027
seq_6333	0.63383
seq_6334	0.85050
seq_6335	0.69102
seq_6336	0.41965
seq_6337	0.93275
seq_6338	0.02633
seq_6339	0.54004
seq_6340	0.32944
seq_6341	0.85174
seq_6342	0.08561
seq_6343	0.63293
seq_6344	0.55081
seq_6345	0.17335
seq_6346	0.94442
seq_6347	0.83663
seq_6348	0.17380
seq_6349	0.85520
seq_6350	0.68362
seq_6351	0.72145
seq_6352	0.19127
seq_6353	0.18115
seq_6354	0.06718
seq_6355	0.45859
seq_6356	0.11803
seq_6357	0.72025
seq_6358	0.23007
seq_6359	0.29320
seq_6360	0.15877
seq_6361	0.24298
seq_6362	0.61414
seq_6363	0.69864
seq_6364	0.03433
seq_6365	0.44826
seq_6366	0.47730
seq_6367	0.43850
seq_6368	0.34293
seq_6369	0.42029
seq_6370	0.25209
seq_6371	0.56035
seq_6372	0.78662
seq_6373	0.43841
seq_6374	0.51052
seq_6375	0.21676
seq_6376	0.75286
seq_6377	0.64301
seq_6378	0.32718
seq_6379	0.23730
seq_6380	0.62653
seq_6381	0.67301
seq_6382	0.62122
seq_6383	0.31013
seq_6384	0.41847
seq_6385	0.44043
seq_6386	0.15054
seq_6387	0.62193
seq_6388	0.16331
seq_6389	0.60565
seq_6390	0.18828
seq_6391	0.97271
seq_6392	0.18000
seq_6393	0.09226
seq_6394	0.14700
seq_6395	0.64631
seq_6396	0.16550
seq_6397	0.08666
seq_6398	0.72852
seq_6399	0.64481
seq_6400	0.41249
seq_6401	0.40757
seq_6402	0.26747
seq_6403	0.80479
seq_6404	0.28468
seq_6405	0.04298
seq_6406	0.00240
seq_6407	0.37086
seq_6408	0.28191
seq_6409	0.43121
seq_6410	0.97314
seq_6411	0.41924
seq_6412	0.22857
seq_6413	0.60720
seq_6414	0.25416
seq_6415	0.87946
seq_6416	0.09928
seq_6417	0.71781
seq_6418	0.57643
seq_6419	0.67516
seq_6420	0.12216
seq_6421	0.17192
seq_6422	0.23565
seq_6423	0.05547
seq_6424	0.43873
seq_6425	0.98195
seq_6426	0.56368
seq_6427	0.99543
seq_6428	0.10270
seq_6429	0.58331
seq_6430	0.85916
seq_6431	0.29121
seq_6432	0.04687
seq_6433	0.70703
seq_6434	0.87816
seq_6435	0.41392
seq_6436	0.56697
seq_6437	0.41591
seq_6438	0.32606
seq_6439	0.37141
seq_6440	0.41700
seq_6441	0.13791
seq_6442	0.28031
seq_6443	0.94361
seq_6444	0.44536
seq_6445	0.63235
seq_6446	0.30699
seq_6447	0.50989
seq_6448	0.29384
seq_6449	0.92322
seq_6450	0.85885
seq_6451	0.65972
seq_6452	0.67357
seq_6453	0.58559
seq_6454	0.15631
seq_6455	0.90495
seq_6456	0.75844
seq_6457	0.51852
seq_6458	0.95128
seq_6459	0.78750
seq_6460	0.25022
seq_6461	0.94814
seq_6462	0.96693
seq_6463	0.45480
seq_6464	0.11525
seq_6465	0.23781
seq_6466	0.46859
seq_6467	0.27145
seq_6468	0.17199
seq_6469	0.47891
seq_6470	0.06888
seq_6471	0.12506
seq_6472	0.70812
seq_6473	0.07304
seq_6474	0.90435
seq_6475	0.01326
seq_6476	0.63372
seq_6477	0.54535
seq_6478	0.38953
seq_6479	0.27149
seq_6480	0.16759
seq_6481	0.77272
seq_6482	0.89418
seq_6483	0.38033
seq_6484	0.83011
seq_6485	0.49019
seq_6486	0.94448
seq_6487	0.92712
seq_6488	0.97131
seq_6489	0.91961
seq_6490	0.52438
seq_6491	0.36172
seq_6492	0.73959
seq_6493	0.80110
seq_6494	0.38094
seq_6495	0.32869
seq_6496	0.54424
seq_6497	0.06108
seq_6498	0.40618
seq_6499	0.01276
seq_6500	0.37310
seq_6501	0.79051
seq_6502	0.68723
seq_6503	0.74571
seq_6504	0.17700
seq_6505	0.98689
seq_6506	0.71254
seq_6507	0.56418
seq_6508	0.25977
seq_6509	0.40286
seq_6510	0.96663
seq_6511	0.81516
seq_6512	0.24103
seq_6513	0.77365
seq_6514	0.42269
seq_6515	0.44641
seq_6516	0.54904
seq_6517	0.25351
seq_6518	0.57472
seq_6519	0.86568
seq_6520	0.15482
seq_6521	0.50482
seq_6522	0.30526
seq_6523	0.86588
seq_6524	0.54295
seq_6525	0.56292
seq_6526	0.44967
seq_6527	0.53782
seq_6528	0.29473
seq_6529	0.02819
seq_6530	0.11034
seq_6531	0.18523
seq_6532	0.47514
seq_6533	0.74550
seq_6534	0.43334
seq_6535	0.29614
seq_6536	0.84974
seq_6537	0.23443
seq_6538	0.68620
seq_6539	0.27762
seq_6540	0.93041
seq_6541	0.07639
seq_6542	0.05048
seq_6543	0.60908
seq_6544	0.09029
seq_6545	0.18446
seq_6546	0.66389
seq_6547	0.26106
seq_6548	0.62371
seq_6549	0.88459
seq_6550	0.20891
seq_6551	0.98489
seq_6552	0.67781
seq_6553	0.66345
seq_6554	0.28781
seq_6555	0.89562
seq_6556	0.91431
seq_6557	0.13577
seq_6558	0.27549
seq_6559	0.67818
seq_6560	0.24084
seq_6561	0.45428
seq_6562	0.58935
seq_6563	0.49817
seq_6564	0.43967
seq_6565	0.07277
seq_6566	0.48487
seq_6567	0.33516
seq_6568	0.48417
seq_6569	0.93835
seq_6570	0.23626
seq_6571	0.42967
seq_6572	0.92589
seq_6573	0.98163
seq_6574	0.82186
seq_6575	0.68587
seq_6576	0.51151
seq_6577	0.74087
seq_6578	0.88874
seq_6579	0.12957
seq_6580	0.06897
seq_6581	0.70838
seq_6582	0.49319
seq_6583	0.56874
seq_6584	0.15902
seq_6585	0.73976
seq_6586	0.47406
seq_6587	0.56640
seq_6588	0.72259
seq_6589	0.66369
seq_6590	0.68513
seq_6591	0.28210
seq_6592	0.65787
seq_6593	0.79515
seq_6594	0.83550
seq_6595	0.11245
seq_6596	0.47043
seq_6597	0.22015
seq_6598	0.83033
seq_6599	0.97723
seq_6600	0.92034
seq_6601	0.19367
seq_6602	0.60073
seq_6603	0.46727
seq_6604	0.75934
seq_6605	0.60088
seq_6606	0.93484
seq_6607	0.86301
seq_6608	0.12485
seq_6609	0.78931
seq_6610	0.38855
seq_6611	0.98137
seq_6612	0.57376
seq_6613	0.15199
seq_6614	0.29465
seq_6615	0.70251
seq_6616	0.43810
seq_6617	0.65423
seq_6618	0.57909
seq_6619	0.32122
seq_6620	0.73793
seq_6621	0.52371
seq_6622	0.67151
seq_6623	0.49634
seq_6624	0.01627
seq_6625	0.94580
seq_6626	0.00836
seq_6627	0.21391
seq_6628	0.32341
seq_6629	0.72814
seq_6630	0.43543
seq_6631	0.15450
seq_6632	0.94678
seq_6633	0.59175
seq_6634	0.26034
seq_6635	0.64466
seq_6636	0.61664
seq_6637	0.74364
seq_6638	0.26026
seq_6639	0.64178
seq_6640	0.79188
seq_6641	0.86663
seq_6642	0.31627
seq_6643	0.33114
seq_6644	0.92830
seq_6645	0.35926
seq_6646	0.56161
seq_6647	0.30042
seq_6648	0.42490
seq_6649	0.32321
seq_6650	0.07486
seq_6651	0.08722
seq_6652	0.79207
seq_6653	0.19916
seq_6654	0.83265
seq_6655	0.90737
seq_6656	0.48934
seq_6657	0.31908
seq_6658	0.81045
seq_6659	0.38611
seq_6660	0.51863
seq_6661	0.38340
seq_6662	0.90326
seq_6663	0.99194
seq_6664	0.56979
seq_6665	0.20147
seq_6666	0.89962
seq_6667	0.89136
seq_6668	0.55877
seq_6669	0.40644
seq_6670	0.61253
seq_6671	0.73565
seq_6672	0.77822
seq_6673	0.90054
seq_6674	0.71947
seq_6675	0.78214
seq_6676	0.72144
seq_6677	0.86353
seq_6678	0.84349
seq_6679	0.78891
seq_6680	0.68240
seq_6681	0.18484
seq_6682	0.96221
seq_6683	0.79245
seq_6684	0.02740
seq_6685	0.22386
seq_6686	0.03556
seq_6687	0.58017
seq_6688	0.52153
seq_6689	0.00267
seq_6690	0.30744
seq_6691	0.29147
seq_6692	0.13585
seq_6693	0.50519
seq_6694	0.23759
seq_6695	0.74964
seq_6696	0.77478
seq_6697	0.54110
seq_6698	0.87321
seq_6699	0.56648
seq_6700	0.53715
seq_6701	0.24252
seq_6702	0.08983
seq_6703	0.56782
seq_6704	0.81324
seq_6705	0.51580
seq_6706	0.67452
seq_6707	0.24910
seq_6708	0.15605
seq_6709	0.12746
seq_6710	0.25767
seq_6711	0.59861
seq_6712	0.04570
seq_6713	0.85057
seq_6714	0.50747
seq_6715	0.97318
seq_6716	0.27109
seq_6717	0.04865
seq_6718	0.51337
seq_6719	0.01650
seq_6720	0.37779
seq_6721	0.56969
seq_6722	0.31244
seq_6723	0.39779
seq_6724	0.92541
seq_6725	0.97242
seq_6726	0.23180
seq_6727	0.49065
seq_6728	0.78371
seq_6729	0.74882
seq_6730	0.09512
seq_6731	0.38401
seq_6732	0.64839
seq_6733	0.76379
seq_6734	0.29059
seq_6735	0.99651
seq_6736	0.20697
seq_6737	0.43562
seq_6738	0.99555
seq_6739	0.21879
seq_6740	0.71337
seq_6741	0.70788
seq_6742	0.20241
seq_6743	0.48083
seq_6744	0.03879
seq_6745	0.87537
seq_6746	0.12540
seq_6747	0.50015
seq_6748	0.24818
seq_6749	0.33434
seq_6750	0.92936
seq_6751	0.66776
seq_6752	0.78131
seq_6753	0.97277
seq_6754	0.09283
seq_6755	0.90918
seq_6756	0.95039
seq_6757	0.27346
seq_6758	0.04989
seq_6759	0.59112
seq_6760	0.03456
seq_6761	0.11622
seq_6762	0.85592
seq_6763	0.98237
seq_6764	0.64686
seq_6765	0.53903
seq_6766	0.14352
seq_6767	0.15446
seq_6768	0.31561
seq_6769	0.12543
seq_6770	0.05098
seq_6771	0.25688
seq_6772	0.53167
seq_6773	0.31046
seq_6774	0.06773
seq_6775	0.96546
seq_6776	0.81036
seq_6777	0.87951
seq_6778	0.99996
seq_6779	0.83506
seq_6780	0.28704
seq_6781	0.77424
seq_6782	0.06076
seq_6783	0.76014
seq_6784	0.83655
seq_6785	0.79202
seq_6786	0.31887
seq_6787	0.60225
seq_6788	0.60799
seq_6789	0.08957
seq_6790	0.06632
seq_6791	0.10500
seq_6792	0.27315
seq_6793	0.23182
seq_6794	0.22631
seq_6795	0.87370
seq_6796	0.82521
seq_6797	0.87800
seq_6798	0.46841
seq_6799	0.94110
seq_6800	0.60269
seq_6801	0.92661
seq_6802	0.59509
seq_6803	0.60033
seq_6804	0.27446
seq_6805	0.36412
seq_6806	0.22253
seq_6807	0.33038
seq_6808	0.85101
seq_6809	0.07598
seq_6810	0.51425
seq_6811	0.86366
seq_6812	0.18274
seq_6813	0.01359
seq_6814	0.79969
seq_6815	0.35830
seq_6816	0.54717
seq_6817	0.60326
seq_6818	0.73081
seq_6819	0.34203
seq_6820	0.57631
seq_6821	0.24173
seq_6822	0.03686
seq_6823	0.31084
seq_6824	0.41787
seq_6825	0.07037
seq_6826	0.24932
seq_6827	0.04896
seq_6828	0.17223
seq_6829	0.02357
seq_6830	0.36705
seq_6831	0.66925
seq_6832	0.48715
seq_6833	0.98522
seq_6834	0.46809
seq_6835	0.82234
seq_6836	0.70822
seq_6837	0.11586
seq_6838	0.41200
seq_6839	0.47728
seq_6840	0.92460
seq_6841	0.60841
seq_6842	0.80125
seq_6843	0.44327
seq_6844	0.43143
seq_6845	0.82782
seq_6846	0.18728
seq_6847	0.35315
seq_6848	0.26292
seq_6849	0.87566
seq_6850	0.66748
seq_6851	0.53878
seq_6852	0.17521
seq_6853	0.10373
seq_6854	0.24831
seq_6855	0.48056
seq_6856	0.84301
seq_6857	0.73089
seq_6858	0.87636
seq_6859	0.66850
seq_6860	0.93917
seq_6861	0.08599
seq_6862	0.46193
seq_6863	0.99881
seq_6864	0.66866
seq_6865	0.88859
seq_6866	0.96810
seq_6867	0.04585
seq_6868	0.75663
seq_6869	0.43068
seq_6870	0.31400
seq_6871	0.89684
seq_6872	0.19850
seq_6873	0.56824
seq_6874	0.74840
seq_6875	0.46164
seq_6876	0.20704
seq_6877	0.17565
seq_6878	0.08663
seq_6879	0.14168
seq_6880	0.93348
seq_6881	0.41219
seq_6882	0.96925
seq_6883	0.72413
seq_6884	0.55226
seq_6885	0.83435
seq_6886	0.93456
seq_6887	0.91828
seq_6888	0.43163
seq_6889	0.61097
seq_6890	0.10659
seq_6891	0.33207
seq_6892	0.07339
seq_6893	0.28715
seq_6894	0.25691
seq_6895	0.30729
seq_6896	0.58794
seq_6897	0.75434
seq_6898	0.77632
seq_6899	0.27828
seq_6900	0.93340
seq_6901	0.20059
seq_6902	0.81061
seq_6903	0.75560
seq_6904	0.08372
seq_6905	0.44745
seq_6906	0.17964
seq_6907	0.35567
seq_6908	0.89617
seq_6909	0.36875
seq_6910	0.70855
seq_6911	0.13342
seq_6912	0.88019
seq_6913	0.40722
seq_6914	0.08357
seq_6915	0.36010
seq_6916	0.89419
seq_6917	0.26492
seq_6918	0.36127
seq_6919	0.60892
seq_6920	0.79019
seq_6921	0.50433
seq_6922	0.77674
seq_6923	0.22457
seq_6924	0.53082
seq_6925	0.56634
seq_6926	0.76417
seq_6927	0.14969
seq_6928	0.36728
seq_6929	0.41143
seq_6930	0.13384
seq_6931	0.31121
seq_6932	0.62464
seq_6933	0.24569
seq_6934	0.03792
seq_6935	0.15728
seq_6936	0.34102
seq_6937	0.36596
seq_6938	0.89927
seq_6939	0.54978
seq_6940	0.13086
seq_6941	0.87269
seq_6942	0.50470
seq_6943	0.11148
seq_6944	0.48549
seq_6945	0.16148
seq_6946	0.35453
seq_6947	0.92340
