tag	dumb_foreign	dumb_shades
seq_4025	0.85100	0.01350
seq_4026	0.09533	0.14487
seq_4027	0.01159	0.04894
seq_4028	0.12980	0.86756
seq_4029	0.96273	0.25495
seq_4030	0.69287	0.72620
seq_4031	0.86580	0.59167
seq_4032	0.68773	0.07276
seq_4033	0.48828	0.94168
seq_4034	0.37688	0.58990
seq_4035	0.85080	0.39304
seq_4036	0.13787	0.41757
seq_4037	0.59220	0.82091
seq_4038	0.94847	0.64738
seq_4039	0.20642	0.00565
seq_4040	0.51523	0.20112
seq_4041	0.62262	0.89530
seq_4042	0.61473	0.40960
seq_4043	0.84800	0.39649
seq_4044	0.46186	0.44276
seq_4045	0.87186	0.43435
seq_4046	0.12299	0.30008
seq_4047	0.09900	0.21655
seq_4048	0.28741	0.66561
seq_4049	0.17694	0.36307
seq_4050	0.44078	0.44917
seq_4051	0.23144	0.88007
seq_4052	0.15566	0.41016
seq_4053	0.92893	0.34573
seq_4054	0.83079	0.58402
seq_4055	0.23598	0.34578
seq_4056	0.58739	0.49381
seq_4057	0.40061	0.44811
seq_4058	0.41709	0.65930
seq_4059	0.79343	0.80552
seq_4060	0.02206	0.16164
seq_4061	0.63314	0.47957
seq_4062	0.32556	0.96887
seq_4063	0.74238	0.97669
seq_4064	0.92897	0.22765
seq_4065	0.10241	0.91813
seq_4066	0.73001	0.73803
seq_4067	0.96306	0.83369
seq_4068	0.82621	0.00769
seq_4069	0.53034	0.10151
seq_4070	0.22044	0.99713
seq_4071	0.76797	0.15326
seq_4072	0.38513	0.88448
seq_4073	0.22751	0.29894
seq_4074	0.09745	0.34896
seq_4075	0.69767	0.53301
seq_4076	0.53667	0.09921
seq_4077	0.81540	0.60837
seq_4078	0.49014	0.52250
seq_4079	0.92246	0.09821
seq_4080	0.85929	0.30415
seq_4081	0.74317	0.42879
seq_4082	0.05943	0.00186
seq_4083	0.05644	0.03221
seq_4084	0.75595	0.09375
seq_4085	0.67897	0.44752
seq_4086	0.66351	0.55900
seq_4087	0.35274	0.09913
seq_4088	0.24636	0.48108
seq_4089	0.32557	0.75927
seq_4090	0.20642	0.27295
seq_4091	0.62500	0.21870
seq_4092	0.45036	0.80483
seq_4093	0.63308	0.23981
seq_4094	0.91245	0.87631
seq_4095	0.81699	0.36041
seq_4096	0.13564	0.45493
seq_4097	0.25918	0.46216
seq_4098	0.42812	0.49088
seq_4099	0.90151	0.87746
seq_4100	0.35349	0.14759
seq_4101	0.29288	0.06602
seq_4102	0.51455	0.85800
seq_4103	0.18513	0.07324
seq_4104	0.19993	0.52499
seq_4105	0.75477	0.40765
seq_4106	0.60976	0.85120
seq_4107	0.43862	0.26208
seq_4108	0.86273	0.89285
seq_4109	0.37126	0.64052
seq_4110	0.71150	0.36245
seq_4111	0.37615	0.96712
seq_4112	0.67995	0.71527
seq_4113	0.80732	0.91044
seq_4114	0.33841	0.14529
seq_4115	0.96397	0.59881
seq_4116	0.19018	0.72156
seq_4117	0.64008	0.07577
seq_4118	0.47779	0.38276
seq_4119	0.83657	0.24561
seq_4120	0.50924	0.73872
seq_4121	0.22725	0.43511
seq_4122	0.80162	0.36352
seq_4123	0.68168	0.32883
seq_4124	0.99128	0.32853
seq_4125	0.74361	0.96402
seq_4126	0.05760	0.85714
seq_4127	0.75542	0.04941
seq_4128	0.98256	0.73146
seq_4129	0.30244	0.55433
seq_4130	0.12286	0.57701
seq_4131	0.77095	0.06179
seq_4132	0.54340	0.15422
seq_4133	0.99750	0.02429
seq_4134	0.06754	0.82464
seq_4135	0.53027	0.15066
seq_4136	0.70366	0.16635
seq_4137	0.41496	0.54667
seq_4138	0.71141	0.43538
seq_4139	0.98412	0.71753
seq_4140	0.16539	0.69772
seq_4141	0.52752	0.12686
seq_4142	0.26562	0.36261
seq_4143	0.56552	0.91275
seq_4144	0.36997	0.00091
seq_4145	0.27066	0.58633
seq_4146	0.80773	0.11296
seq_4147	0.11945	0.13472
seq_4148	0.98056	0.50138
seq_4149	0.53350	0.82155
seq_4150	0.55079	0.28947
seq_4151	0.39963	0.80485
seq_4152	0.13436	0.02228
seq_4153	0.80283	0.41890
seq_4154	0.42410	0.58031
seq_4155	0.86612	0.80838
seq_4156	0.27255	0.90938
seq_4157	0.75273	0.61202
seq_4158	0.40820	0.47662
seq_4159	0.93410	0.67570
seq_4160	0.65094	0.63540
seq_4161	0.45922	0.38203
seq_4162	0.01147	0.59713
seq_4163	0.85512	0.79697
seq_4164	0.18095	0.13870
seq_4165	0.89835	0.82552
seq_4166	0.93597	0.90979
seq_4167	0.67905	0.68402
seq_4168	0.21553	0.18207
seq_4169	0.70836	0.94497
seq_4170	0.03808	0.39936
seq_4171	0.76734	0.06567
seq_4172	0.13624	0.10173
seq_4173	0.65501	0.63733
seq_4174	0.89277	0.57552
seq_4175	0.89487	0.29223
seq_4176	0.96393	0.03720
seq_4177	0.69178	0.57199
seq_4178	0.56619	0.40810
seq_4179	0.53948	0.54527
seq_4180	0.04254	0.93255
seq_4181	0.42183	0.23371
seq_4182	0.51622	0.43667
seq_4183	0.20765	0.63004
seq_4184	0.41049	0.87980
seq_4185	0.49820	0.55714
seq_4186	0.65142	0.73133
seq_4187	0.23023	0.86051
seq_4188	0.47451	0.93328
seq_4189	0.50556	0.48102
seq_4190	0.45956	0.53175
seq_4191	0.68407	0.61634
seq_4192	0.89688	0.35632
seq_4193	0.30831	0.84328
seq_4194	0.57388	0.65514
seq_4195	0.87773	0.11938
seq_4196	0.83645	0.81865
seq_4197	0.94983	0.30068
seq_4198	0.99811	0.33020
seq_4199	0.24888	0.61089
seq_4200	0.38931	0.11216
seq_4201	0.97486	0.46890
seq_4202	0.58220	0.41753
seq_4203	0.08192	0.64009
seq_4204	0.72796	0.33566
seq_4205	0.83070	0.32802
seq_4206	0.93313	0.39250
seq_4207	0.31485	0.19603
seq_4208	0.65979	0.96688
seq_4209	0.59550	0.99741
seq_4210	0.23132	0.39241
seq_4211	0.55289	0.51358
seq_4212	0.05381	0.15939
seq_4213	0.10371	0.14314
seq_4214	0.87417	0.48262
seq_4215	0.92549	0.77687
seq_4216	0.55763	0.63900
seq_4217	0.55541	0.18149
seq_4218	0.73086	0.24648
seq_4219	0.08049	0.98770
seq_4220	0.09857	0.47444
seq_4221	0.00750	0.80592
seq_4222	0.33752	0.22775
seq_4223	0.24150	0.90503
seq_4224	0.34286	0.40061
seq_4225	0.04041	0.28079
seq_4226	0.68566	0.69483
seq_4227	0.47585	0.29659
seq_4228	0.89853	0.44609
seq_4229	0.42935	0.73141
seq_4230	0.34112	0.05139
seq_4231	0.05195	0.57390
seq_4232	0.06240	0.40854
seq_4233	0.79728	0.19336
seq_4234	0.33366	0.36542
seq_4235	0.84751	0.93982
seq_4236	0.74474	0.68193
seq_4237	0.53052	0.42169
seq_4238	0.19372	0.91902
seq_4239	0.89762	0.12145
seq_4240	0.43970	0.51780
seq_4241	0.67492	0.83013
seq_4242	0.81046	0.33672
seq_4243	0.32970	0.27339
seq_4244	0.41565	0.60521
seq_4245	0.36228	0.59758
seq_4246	0.38744	0.80757
seq_4247	0.72087	0.10179
seq_4248	0.49898	0.70365
seq_4249	0.62284	0.38949
seq_4250	0.70874	0.97067
seq_4251	0.06602	0.08031
seq_4252	0.18713	0.27121
seq_4253	0.70121	0.20525
seq_4254	0.18404	0.90394
seq_4255	0.44206	0.14280
seq_4256	0.84353	0.03289
seq_4257	0.50683	0.32290
seq_4258	0.51948	0.40100
seq_4259	0.98583	0.72694
seq_4260	0.59747	0.35867
seq_4261	0.49331	0.22946
seq_4262	0.20301	0.35049
seq_4263	0.47367	0.33982
seq_4264	0.70784	0.77450
seq_4265	0.68178	0.39029
seq_4266	0.73626	0.42556
seq_4267	0.22071	0.86272
seq_4268	0.62044	0.59425
seq_4269	0.02817	0.59367
seq_4270	0.09410	0.50731
seq_4271	0.88184	0.23732
seq_4272	0.88860	0.60880
seq_4273	0.96679	0.10445
seq_4274	0.31761	0.10147
seq_4275	0.49227	0.17745
seq_4276	0.05764	0.68676
seq_4277	0.35151	0.23004
seq_4278	0.23915	0.30166
seq_4279	0.73661	0.81795
seq_4280	0.67683	0.98194
seq_4281	0.02610	0.05541
seq_4282	0.63114	0.65898
seq_4283	0.66214	0.31788
seq_4284	0.56681	0.57310
seq_4285	0.79278	0.09154
seq_4286	0.62731	0.65586
seq_4287	0.41721	0.37498
seq_4288	0.98875	0.22263
seq_4289	0.04211	0.37574
seq_4290	0.63127	0.39809
seq_4291	0.17495	0.48738
seq_4292	0.33160	0.91832
seq_4293	0.52089	0.15889
seq_4294	0.08383	0.55057
seq_4295	0.04809	0.90129
seq_4296	0.05795	0.82880
seq_4297	0.65817	0.81208
seq_4298	0.09928	0.72211
seq_4299	0.75195	0.27701
seq_4300	0.76518	0.26424
seq_4301	0.26946	0.67383
seq_4302	0.29763	0.74371
seq_4303	0.74293	0.58227
seq_4304	0.44805	0.32230
seq_4305	0.24757	0.39393
seq_4306	0.58280	0.78968
seq_4307	0.36327	0.04192
seq_4308	0.08749	0.09896
seq_4309	0.84884	0.23852
seq_4310	0.78319	0.80930
seq_4311	0.05635	0.79935
seq_4312	0.79061	0.95230
seq_4313	0.68829	0.20415
seq_4314	0.79790	0.46615
seq_4315	0.79204	0.27854
seq_4316	0.61196	0.61473
seq_4317	0.38226	0.09019
seq_4318	0.51354	0.92708
seq_4319	0.08662	0.51797
seq_4320	0.50496	0.80192
seq_4321	0.83522	0.32764
seq_4322	0.33237	0.14190
seq_4323	0.57041	0.28579
seq_4324	0.78861	0.04293
seq_4325	0.42422	0.25265
seq_4326	0.06362	0.61137
seq_4327	0.60759	0.73143
seq_4328	0.17976	0.28300
seq_4329	0.40342	0.40356
seq_4330	0.66481	0.36519
seq_4331	0.70542	0.69429
seq_4332	0.96928	0.04617
seq_4333	0.88962	0.20354
seq_4334	0.45309	0.03656
seq_4335	0.33807	0.68564
seq_4336	0.50009	0.68368
seq_4337	0.60346	0.80092
seq_4338	0.61081	0.60185
seq_4339	0.74926	0.71401
seq_4340	0.16090	0.97499
seq_4341	0.48133	0.75661
seq_4342	0.30674	0.01695
seq_4343	0.92275	0.17290
seq_4344	0.71789	0.00038
seq_4345	0.85880	0.06929
seq_4346	0.88193	0.95400
seq_4347	0.47385	0.87774
seq_4348	0.40616	0.18802
seq_4349	0.87398	0.86860
seq_4350	0.21557	0.67048
seq_4351	0.55435	0.09739
seq_4352	0.06580	0.26340
seq_4353	0.09602	0.52727
seq_4354	0.83973	0.45072
seq_4355	0.39385	0.13419
seq_4356	0.42731	0.52942
seq_4357	0.94392	0.49338
seq_4358	0.15791	0.33926
seq_4359	0.02565	0.61830
seq_4360	0.90256	0.45155
seq_4361	0.10020	0.11981
seq_4362	0.85485	0.20177
seq_4363	0.15653	0.75940
seq_4364	0.84785	0.46854
seq_4365	0.80188	0.49955
seq_4366	0.65490	0.59491
seq_4367	0.60812	0.18612
seq_4368	0.99262	0.81909
seq_4369	0.76482	0.27565
seq_4370	0.81368	0.98998
seq_4371	0.56901	0.10801
seq_4372	0.15708	0.07551
seq_4373	0.77801	0.42931
seq_4374	0.68463	0.84059
seq_4375	0.57854	0.37080
seq_4376	0.99788	0.65880
seq_4377	0.11299	0.51384
seq_4378	0.52942	0.65717
seq_4379	0.03622	0.97326
seq_4380	0.63405	0.80009
seq_4381	0.18381	0.44592
seq_4382	0.51970	0.79903
seq_4383	0.61784	0.50591
seq_4384	0.72144	0.33686
seq_4385	0.28975	0.12061
seq_4386	0.53233	0.51909
seq_4387	0.47968	0.68695
seq_4388	0.84899	0.53108
seq_4389	0.85588	0.83383
seq_4390	0.75854	0.49912
seq_4391	0.50928	0.32167
seq_4392	0.64645	0.01708
seq_4393	0.38837	0.49096
seq_4394	0.02480	0.06453
seq_4395	0.17958	0.00465
seq_4396	0.44099	0.05221
seq_4397	0.24765	0.72313
seq_4398	0.53950	0.22692
seq_4399	0.22180	0.51143
seq_4400	0.81061	0.48827
seq_4401	0.12298	0.09155
seq_4402	0.35378	0.27151
seq_4403	0.71053	0.35969
seq_4404	0.90200	0.27219
seq_4405	0.60749	0.42400
seq_4406	0.60081	0.51783
seq_4407	0.98204	0.14296
seq_4408	0.52933	0.76099
seq_4409	0.47700	0.89367
seq_4410	0.69316	0.52659
seq_4411	0.15045	0.90426
seq_4412	0.16932	0.86635
seq_4413	0.89723	0.21834
seq_4414	0.58715	0.46478
seq_4415	0.21782	0.93513
seq_4416	0.75968	0.93548
seq_4417	0.64446	0.93907
seq_4418	0.03628	0.28532
seq_4419	0.79616	0.69978
seq_4420	0.97988	0.82010
seq_4421	0.88168	0.16498
seq_4422	0.86097	0.89645
seq_4423	0.40218	0.45939
seq_4424	0.56541	0.51033
seq_4425	0.21332	0.50914
seq_4426	0.18610	0.44422
seq_4427	0.58137	0.55520
seq_4428	0.76988	0.98131
seq_4429	0.71507	0.89880
seq_4430	0.01021	0.37021
seq_4431	0.36495	0.94024
seq_4432	0.49320	0.55911
seq_4433	0.06811	0.00752
seq_4434	0.69644	0.83797
seq_4435	0.77391	0.46705
seq_4436	0.86902	0.36604
seq_4437	0.89825	0.27324
seq_4438	0.05938	0.37491
seq_4439	0.72807	0.80804
seq_4440	0.05758	0.12383
seq_4441	0.94852	0.02863
seq_4442	0.48140	0.81704
seq_4443	0.67349	0.78554
seq_4444	0.60881	0.62989
seq_4445	0.03629	0.13094
seq_4446	0.09086	0.35714
seq_4447	0.36676	0.70404
seq_4448	0.93241	0.23899
seq_4449	0.85719	0.34565
seq_4450	0.53538	0.66898
seq_4451	0.54350	0.99479
seq_4452	0.33277	0.25562
seq_4453	0.58692	0.65175
seq_4454	0.22925	0.11082
seq_4455	0.33667	0.06671
seq_4456	0.09845	0.89867
seq_4457	0.94128	0.20954
seq_4458	0.80578	0.08223
seq_4459	0.34669	0.98923
seq_4460	0.37126	0.14388
seq_4461	0.16580	0.82591
seq_4462	0.93903	0.87540
seq_4463	0.78266	0.29821
seq_4464	0.36242	0.75957
seq_4465	0.52122	0.16786
seq_4466	0.63965	0.66474
seq_4467	0.25567	0.56362
seq_4468	0.49199	0.43207
seq_4469	0.37313	0.99438
seq_4470	0.70455	0.23379
seq_4471	0.07602	0.91623
seq_4472	0.61068	0.28359
seq_4473	0.95682	0.68218
seq_4474	0.20848	0.20114
seq_4475	0.45965	0.00449
seq_4476	0.23171	0.23865
seq_4477	0.44907	0.93418
seq_4478	0.48350	0.52598
seq_4479	0.71462	0.84810
seq_4480	0.11245	0.85604
seq_4481	0.40490	0.84245
seq_4482	0.23840	0.12027
seq_4483	0.93685	0.58562
seq_4484	0.25068	0.54341
seq_4485	0.28815	0.99413
seq_4486	0.97216	0.79096
seq_4487	0.86875	0.10428
seq_4488	0.91416	0.61885
seq_4489	0.06911	0.02704
seq_4490	0.25657	0.99424
seq_4491	0.90892	0.89578
seq_4492	0.68955	0.66970
seq_4493	0.08014	0.01226
seq_4494	0.72282	0.75866
seq_4495	0.32515	0.31753
seq_4496	0.46974	0.17581
seq_4497	0.74149	0.75585
seq_4498	0.56535	0.44695
seq_4499	0.78180	0.99318
seq_4500	0.79527	0.32021
seq_4501	0.03013	0.53346
seq_4502	0.82284	0.09804
seq_4503	0.55458	0.41435
seq_4504	0.74613	0.62294
seq_4505	0.03351	0.06764
seq_4506	0.52533	0.08175
seq_4507	0.28186	0.33270
seq_4508	0.98484	0.49673
seq_4509	0.07327	0.02605
seq_4510	0.32995	0.56398
seq_4511	0.06609	0.86808
seq_4512	0.69528	0.03857
seq_4513	0.14152	0.00422
seq_4514	0.54044	0.74250
seq_4515	0.06964	0.29340
seq_4516	0.74504	0.29675
seq_4517	0.95941	0.79165
seq_4518	0.22663	0.35661
seq_4519	0.84563	0.41346
seq_4520	0.37847	0.18704
seq_4521	0.27261	0.17427
seq_4522	0.43464	0.76346
seq_4523	0.09852	0.71163
seq_4524	0.63003	0.20359
seq_4525	0.70518	0.72773
seq_4526	0.74671	0.85491
seq_4527	0.46173	0.07362
seq_4528	0.42592	0.77731
seq_4529	0.00739	0.06224
seq_4530	0.73546	0.81867
seq_4531	0.12120	0.63109
seq_4532	0.14825	0.08273
seq_4533	0.35622	0.50060
seq_4534	0.19190	0.10052
seq_4535	0.29343	0.70175
seq_4536	0.87298	0.58464
seq_4537	0.93713	0.70733
seq_4538	0.07321	0.00727
seq_4539	0.23046	0.17340
seq_4540	0.64163	0.80085
seq_4541	0.42775	0.44002
seq_4542	0.73874	0.03746
seq_4543	0.08525	0.64326
seq_4544	0.14881	0.00186
seq_4545	0.48605	0.25011
seq_4546	0.96418	0.40933
seq_4547	0.32204	0.68832
seq_4548	0.70324	0.81072
seq_4549	0.78839	0.61344
seq_4550	0.50782	0.81307
seq_4551	0.11658	0.68171
seq_4552	0.50151	0.41182
seq_4553	0.40202	0.61765
seq_4554	0.95180	0.36554
seq_4555	0.48189	0.45120
seq_4556	0.17157	0.28149
seq_4557	0.92077	0.87010
seq_4558	0.19649	0.69032
seq_4559	0.87909	0.44598
seq_4560	0.16870	0.09347
seq_4561	0.00819	0.32569
seq_4562	0.43624	0.89298
seq_4563	0.84725	0.80945
seq_4564	0.74067	0.81251
seq_4565	0.19764	0.61841
seq_4566	0.01898	0.81916
seq_4567	0.22569	0.03818
seq_4568	0.92013	0.64923
seq_4569	0.96078	0.15941
seq_4570	0.99763	0.49362
seq_4571	0.82748	0.86188
seq_4572	0.84505	0.25599
seq_4573	0.54583	0.80125
seq_4574	0.43731	0.12991
seq_4575	0.03779	0.08159
seq_4576	0.78552	0.05321
seq_4577	0.62386	0.67823
seq_4578	0.03164	0.44245
seq_4579	0.98637	0.26788
seq_4580	0.72391	0.09223
seq_4581	0.73218	0.59260
seq_4582	0.93879	0.85435
seq_4583	0.49848	0.00844
seq_4584	0.85713	0.26879
seq_4585	0.27797	0.10127
seq_4586	0.79497	0.42859
seq_4587	0.68481	0.31745
seq_4588	0.32793	0.83042
seq_4589	0.43669	0.32776
seq_4590	0.81015	0.69387
seq_4591	0.95312	0.26636
seq_4592	0.96215	0.45290
seq_4593	0.50855	0.43853
seq_4594	0.17411	0.87159
seq_4595	0.50783	0.57234
seq_4596	0.90592	0.50133
seq_4597	0.61884	0.34043
seq_4598	0.81817	0.63984
seq_4599	0.83833	0.45541
seq_4600	0.57499	0.06807
seq_4601	0.55217	0.99881
seq_4602	0.04077	0.28248
seq_4603	0.83186	0.48377
seq_4604	0.47828	0.99030
seq_4605	0.00503	0.91832
seq_4606	0.68944	0.33685
seq_4607	0.31226	0.82041
seq_4608	0.24647	0.59154
seq_4609	0.91124	0.16501
seq_4610	0.32981	0.19844
seq_4611	0.34694	0.75479
seq_4612	0.93137	0.73030
seq_4613	0.19528	0.58772
seq_4614	0.03279	0.88446
seq_4615	0.07050	0.71140
seq_4616	0.38762	0.67956
seq_4617	0.81314	0.45440
seq_4618	0.06628	0.58131
seq_4619	0.60134	0.42836
seq_4620	0.44469	0.92125
seq_4621	0.66876	0.98551
seq_4622	0.72207	0.02204
seq_4623	0.59102	0.55305
seq_4624	0.92738	0.72101
seq_4625	0.32140	0.08011
seq_4626	0.59938	0.46232
seq_4627	0.91711	0.85525
seq_4628	0.92267	0.19971
seq_4629	0.54746	0.09517
seq_4630	0.16366	0.95802
seq_4631	0.12720	0.46469
seq_4632	0.35824	0.79426
seq_4633	0.31199	0.23166
seq_4634	0.21161	0.23606
seq_4635	0.73770	0.12339
seq_4636	0.85233	0.90534
seq_4637	0.65599	0.31165
seq_4638	0.78063	0.44364
seq_4639	0.91298	0.06856
seq_4640	0.85024	0.23589
seq_4641	0.78220	0.80210
seq_4642	0.21934	0.72424
seq_4643	0.50975	0.34989
seq_4644	0.95222	0.31307
seq_4645	0.43674	0.97645
seq_4646	0.02814	0.34183
seq_4647	0.74601	0.30000
seq_4648	0.33133	0.20920
seq_4649	0.25664	0.11947
seq_4650	0.59262	0.82799
seq_4651	0.27218	0.65757
seq_4652	0.47505	0.78372
seq_4653	0.24070	0.44191
seq_4654	0.32701	0.91767
seq_4655	0.13680	0.79588
seq_4656	0.44025	0.13304
seq_4657	0.43740	0.50273
seq_4658	0.01013	0.78750
seq_4659	0.96997	0.38299
seq_4660	0.73903	0.69160
seq_4661	0.02422	0.16033
seq_4662	0.12747	0.58382
seq_4663	0.06938	0.14677
seq_4664	0.14240	0.24597
seq_4665	0.17847	0.63226
seq_4666	0.83836	0.06540
seq_4667	0.03524	0.05375
seq_4668	0.49028	0.48759
seq_4669	0.01087	0.82232
seq_4670	0.12743	0.98297
seq_4671	0.28214	0.94621
seq_4672	0.26665	0.21257
seq_4673	0.37368	0.82283
seq_4674	0.65102	0.61279
seq_4675	0.46936	0.49257
seq_4676	0.86982	0.76480
seq_4677	0.11137	0.67340
seq_4678	0.09694	0.45886
seq_4679	0.99335	0.06253
seq_4680	0.35604	0.50943
seq_4681	0.21133	0.85701
seq_4682	0.49680	0.20256
seq_4683	0.57332	0.79161
seq_4684	0.54684	0.32029
seq_4685	0.53917	0.02341
seq_4686	0.85533	0.51601
seq_4687	0.18486	0.42365
seq_4688	0.82104	0.73744
seq_4689	0.99422	0.03355
seq_4690	0.69811	0.06497
seq_4691	0.90026	0.88421
seq_4692	0.68245	0.99937
seq_4693	0.22326	0.71904
seq_4694	0.81633	0.81443
seq_4695	0.07415	0.80380
seq_4696	0.12800	0.27876
seq_4697	0.71979	0.28991
seq_4698	0.79428	0.29614
seq_4699	0.21117	0.93538
seq_4700	0.03294	0.26644
seq_4701	0.75350	0.84874
seq_4702	0.48502	0.61500
seq_4703	0.65658	0.27025
seq_4704	0.31459	0.82433
seq_4705	0.10318	0.31998
seq_4706	0.24037	0.71914
seq_4707	0.39395	0.30880
seq_4708	0.01648	0.66329
seq_4709	0.69837	0.18659
seq_4710	0.78756	0.32636
seq_4711	0.92748	0.26989
seq_4712	0.98926	0.45714
seq_4713	0.98499	0.49009
seq_4714	0.60242	0.63169
seq_4715	0.72358	0.38358
seq_4716	0.77756	0.82259
seq_4717	0.20837	0.94793
seq_4718	0.99269	0.69427
seq_4719	0.47533	0.59271
seq_4720	0.23478	0.66358
seq_4721	0.60962	0.44200
seq_4722	0.80558	0.87674
seq_4723	0.88608	0.03601
seq_4724	0.95233	0.95068
seq_4725	0.30178	0.04683
seq_4726	0.02266	0.38077
seq_4727	0.14284	0.55394
seq_4728	0.13797	0.00136
seq_4729	0.67263	0.41933
seq_4730	0.31376	0.80167
seq_4731	0.16658	0.46314
seq_4732	0.71064	0.05951
seq_4733	0.79864	0.99257
seq_4734	0.75995	0.08773
seq_4735	0.13275	0.20999
seq_4736	0.00999	0.31335
seq_4737	0.39248	0.19528
seq_4738	0.74675	0.10053
seq_4739	0.36899	0.93003
seq_4740	0.80154	0.88507
seq_4741	0.93510	0.58149
seq_4742	0.55197	0.29747
seq_4743	0.61863	0.83681
seq_4744	0.49444	0.10107
seq_4745	0.72085	0.24522
seq_4746	0.36156	0.63094
seq_4747	0.41415	0.59636
seq_4748	0.42393	0.27822
seq_4749	0.65368	0.39875
seq_4750	0.80794	0.56454
seq_4751	0.09432	0.24940
seq_4752	0.02659	0.96481
seq_4753	0.17101	0.42715
seq_4754	0.54942	0.06586
seq_4755	0.16168	0.82529
seq_4756	0.35863	0.72820
seq_4757	0.18421	0.67842
seq_4758	0.17245	0.75633
seq_4759	0.48718	0.75534
seq_4760	0.13894	0.01924
seq_4761	0.57010	0.00521
seq_4762	0.30978	0.55132
seq_4763	0.37468	0.61145
seq_4764	0.80813	0.85977
seq_4765	0.68329	0.46706
seq_4766	0.49696	0.26823
seq_4767	0.84704	0.84227
seq_4768	0.51541	0.85535
seq_4769	0.30127	0.31269
seq_4770	0.57175	0.90825
seq_4771	0.52450	0.95096
seq_4772	0.42552	0.55217
seq_4773	0.29888	0.90366
seq_4774	0.29394	0.30482
seq_4775	0.77436	0.68321
seq_4776	0.16154	0.30593
seq_4777	0.18172	0.44681
seq_4778	0.47701	0.32563
seq_4779	0.72345	0.25942
seq_4780	0.22098	0.51432
seq_4781	0.74908	0.45106
seq_4782	0.28436	0.41072
seq_4783	0.64569	0.49594
seq_4784	0.36634	0.00422
seq_4785	0.44926	0.76754
seq_4786	0.59949	0.90672
seq_4787	0.14505	0.23351
seq_4788	0.84601	0.28153
seq_4789	0.63578	0.05899
seq_4790	0.28699	0.27278
seq_4791	0.24227	0.81281
seq_4792	0.66529	0.98898
seq_4793	0.18978	0.28550
seq_4794	0.80575	0.22084
seq_4795	0.87341	0.91460
seq_4796	0.91937	0.07180
seq_4797	0.11368	0.08894
seq_4798	0.64474	0.67831
seq_4799	0.26796	0.16731
seq_4800	0.41225	0.78952
seq_4801	0.40813	0.89355
seq_4802	0.33484	0.44484
seq_4803	0.64913	0.02663
seq_4804	0.44022	0.71148
seq_4805	0.44925	0.66859
seq_4806	0.61417	0.06229
seq_4807	0.92043	0.61451
seq_4808	0.42042	0.36143
seq_4809	0.76535	0.99086
seq_4810	0.17353	0.02743
seq_4811	0.43436	0.41479
seq_4812	0.00988	0.94458
seq_4813	0.49605	0.57053
seq_4814	0.04425	0.30890
seq_4815	0.22881	0.67843
seq_4816	0.36145	0.71114
seq_4817	0.99577	0.56296
seq_4818	0.67087	0.97179
seq_4819	0.76923	0.28720
seq_4820	0.07386	0.18111
seq_4821	0.91761	0.59429
seq_4822	0.21473	0.57480
seq_4823	0.57603	0.01218
seq_4824	0.21202	0.07900
seq_4825	0.32323	0.97809
seq_4826	0.62634	0.10976
seq_4827	0.91204	0.65343
seq_4828	0.52295	0.47406
seq_4829	0.81233	0.56524
seq_4830	0.62160	0.10953
seq_4831	0.49375	0.74652
seq_4832	0.17623	0.40170
seq_4833	0.75410	0.37487
seq_4834	0.99843	0.66382
seq_4835	0.29378	0.79264
seq_4836	0.42545	0.81213
seq_4837	0.97535	0.37072
seq_4838	0.58287	0.05142
seq_4839	0.85806	0.31059
seq_4840	0.56912	0.89122
seq_4841	0.74593	0.22777
seq_4842	0.66392	0.85982
seq_4843	0.30537	0.90217
seq_4844	0.64174	0.68430
seq_4845	0.57517	0.03590
seq_4846	0.79749	0.11550
seq_4847	0.78238	0.49903
seq_4848	0.61647	0.62309
seq_4849	0.77128	0.57321
seq_4850	0.67057	0.03500
seq_4851	0.53359	0.32454
seq_4852	0.59107	0.37027
seq_4853	0.81998	0.97762
seq_4854	0.58866	0.49834
seq_4855	0.71257	0.72561
seq_4856	0.46511	0.05479
seq_4857	0.90222	0.53596
seq_4858	0.21759	0.78215
seq_4859	0.99221	0.94215
seq_4860	0.53097	0.24358
seq_4861	0.91799	0.15960
seq_4862	0.59529	0.30800
seq_4863	0.20937	0.17024
seq_4864	0.82613	0.71807
seq_4865	0.80196	0.12735
seq_4866	0.30703	0.81987
seq_4867	0.90291	0.42095
seq_4868	0.51289	0.92264
seq_4869	0.84666	0.15980
seq_4870	0.08703	0.31658
seq_4871	0.52769	0.82754
seq_4872	0.50528	0.61582
seq_4873	0.18104	0.78685
seq_4874	0.98729	0.25033
seq_4875	0.97401	0.29877
seq_4876	0.32834	0.83387
seq_4877	0.71553	0.84908
seq_4878	0.21805	0.30246
seq_4879	0.68436	0.43702
seq_4880	0.09755	0.96204
seq_4881	0.86626	0.68497
seq_4882	0.03005	0.59583
seq_4883	0.02468	0.45476
seq_4884	0.65885	0.38343
seq_4885	0.42314	0.74023
seq_4886	0.72431	0.88247
seq_4887	0.61590	0.42957
seq_4888	0.36995	0.82924
seq_4889	0.69951	0.54339
seq_4890	0.94463	0.96818
seq_4891	0.01505	0.33853
seq_4892	0.23572	0.19918
seq_4893	0.40795	0.04262
seq_4894	0.08217	0.74263
seq_4895	0.08657	0.05208
seq_4896	0.02430	0.60008
seq_4897	0.17587	0.68970
